"","nome","classe","bolsa","ativo","estado","codigo","cnpj","setor_bovespa","seg_bovespa","seg_listagem","setor_econo","date","total_assets","gross_margin","roe","roa","mktcap","pe","cap_str","fin_turn","oper_turn","grossdebt_assets","ebitda_finexp","netdebt_pl","ebit_gdebt","liq_ratio","curr_ratio","quick_ratio","return","capex","neg","sharpe","var","beta","vol"
"2678","Santander BR","ON","Bovespa","Ação","ativo","SANB3","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2019-12-31,805819289000,32.352423037,18.076495143,1.5097857753,159829134230,13.667013124,91.647795862,NA,NA,NA,NA,NA,NA,1.0765199508,0.96283573924,NA,25.778281507,NA,0.0024882895363,0.69338102926,5.4095954232,5.4095954232,5.4095954232
"2679","Santander BR","ON","Bovespa","Ação","ativo","SANB3","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2020-12-31,857543067000,37.443214568,20.391357082,1.6994383793,182954264870,13.4051634,91.665888776,NA,NA,NA,NA,NA,NA,1.0744543599,0.8766907186,NA,19.435180635,NA,0.0022113174864,0.55619861487,4.4431158612,4.4431158612,4.4431158612
"2680","Santander BR","ON","Bovespa","Ação","ativo","SANB3","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2021-12-31,1002388978000,19.485877164,16.978226771,1.3570347738,168302151990,11.999315533,92.00720551,NA,NA,NA,NA,NA,NA,1.0722662021,0.91725056373,NA,-9.3284436324,NA,0.011084785824,0.072411556066,5.9887768986,5.9887768986,5.9887768986
"2681","Santander BR","ON","Bovespa","Ação","ativo","SANB3","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2022-12-31,963375970000,39.667022163,18.886585061,1.568304117,112481869350,7.0780399739,91.696200705,NA,NA,NA,NA,NA,NA,1.0763802528,0.89218024499,NA,-27.022300895,NA,0.0053261415842,-0.81527226426,3.3848318723,3.3848318723,3.3848318723
"2682","Santander BR","ON","Bovespa","Ação","ativo","SANB3","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2023-12-31,1048517957000,28.179890066,15.28443252,1.2159586696,104885378460,7.8854872394,92.044463097,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40532153216,NA,0.016067850019,-0.26531530899,2.8344256736,2.8344256736,2.8344256736
"2683","Santander BR","PN","Bovespa","Ação","ativo","SANB4","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2018-12-31,683732212000,35.312312748,13.665422375,1.2271048303,119069757520,12.37202424,91.020366611,NA,NA,NA,NA,NA,NA,1.0815928821,0.91029506818,NA,42.613635353,NA,0.0034261875367,1.0867787933,3.7204332297,3.7204332297,3.7204332297
"2684","Santander BR","PN","Bovespa","Ação","ativo","SANB4","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2019-12-31,805819289000,32.352423037,18.076495143,1.5097857753,159829134230,12.627532828,91.647795862,NA,NA,NA,NA,NA,NA,1.0765199508,0.96283573924,NA,65.022167152,NA,0.0032406291436,1.8539529054,3.7952989535,3.7952989535,3.7952989535
"2685","Santander BR","PN","Bovespa","Ação","ativo","SANB4","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2020-12-31,857543067000,37.443214568,20.391357082,1.6994383793,182954264870,12.393850483,91.665888776,NA,NA,NA,NA,NA,NA,1.0744543599,0.8766907186,NA,20.300784999,NA,0.0038678058237,0.62231070842,3.2264829598,3.2264829598,3.2264829598
"2686","Santander BR","PN","Bovespa","Ação","ativo","SANB4","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2021-12-31,1002388978000,19.485877164,16.978226771,1.3570347738,168302151990,13.013108119,92.00720551,NA,NA,NA,NA,NA,NA,1.0722662021,0.91725056373,NA,7.0242222371,NA,0.01447052759,0.39633169391,5.9202267016,5.9202267016,5.9202267016
"2687","Santander BR","PN","Bovespa","Ação","ativo","SANB4","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2022-12-31,963375970000,39.667022163,18.886585061,1.568304117,112481869350,7.9447387462,91.696200705,NA,NA,NA,NA,NA,NA,1.0763802528,0.89218024499,NA,-24.521632298,NA,0.0072132341731,-0.76101564438,3.3052001343,3.3052001343,3.3052001343
"2688","Santander BR","PN","Bovespa","Ação","ativo","SANB4","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2023-12-31,1048517957000,28.179890066,15.28443252,1.2159586696,104885378460,8.8578330344,92.044463097,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39748029867,NA,0.018247906545,-0.24452080931,2.9578440305,2.9578440305,2.9578440305
"2689","Santander BR","UNT","Bovespa","Ação","ativo","SANB11","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2018-12-31,683732212000,35.312312748,13.665422375,1.2271048303,119069757520,14.91755419,91.020366611,NA,NA,NA,NA,NA,NA,1.0815928821,0.91029506818,NA,14.261567137,NA,0.70463986237,0.30402603016,3.4297013264,3.4297013264,3.4297013264
"2690","Santander BR","UNT","Bovespa","Ação","ativo","SANB11","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2019-12-31,805819289000,32.352423037,18.076495143,1.5097857753,159829134230,13.131896049,91.647795862,NA,NA,NA,NA,NA,NA,1.0765199508,0.96283573924,NA,41.216449416,NA,0.64452162475,1.2238664266,3.5483040646,3.5483040646,3.5483040646
"2691","Santander BR","UNT","Bovespa","Ação","ativo","SANB11","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2020-12-31,857543067000,37.443214568,20.391357082,1.6994383793,182954264870,13.041722821,91.665888776,NA,NA,NA,NA,NA,NA,1.0744543599,0.8766907186,NA,21.29254244,NA,0.51380249693,0.7051788707,2.8021641887,2.8021641887,2.8021641887
"2692","Santander BR","UNT","Bovespa","Ação","ativo","SANB11","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2021-12-31,1002388978000,19.485877164,16.978226771,1.3570347738,168302151990,12.417574223,92.00720551,NA,NA,NA,NA,NA,NA,1.0722662021,0.91725056373,NA,-3.1456748608,NA,0.43205447421,0.18796278809,5.8666257284,5.8666257284,5.8666257284
"2693","Santander BR","UNT","Bovespa","Ação","ativo","SANB11","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2022-12-31,963375970000,39.667022163,18.886585061,1.568304117,112481869350,7.4665601132,91.696200705,NA,NA,NA,NA,NA,NA,1.0763802528,0.89218024499,NA,-25.47454768,NA,0.39068508817,-0.77757208513,3.3514642229,3.3514642229,3.3514642229
"2694","Santander BR","UNT","Bovespa","Ação","ativo","SANB11","90400888000142","Financeiro","Bancos","Tradicional","Finanças e Seguros",2023-12-31,1048517957000,28.179890066,15.28443252,1.2159586696,104885378460,8.3568377925,92.044463097,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85056240241,NA,0.35104483946,-0.22660484,2.9755719131,2.9755719131,2.9755719131
"2695","Santanense","ON","Bovespa","Ação","ativo","CTSA3","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2018-12-31,513960000,22.027844212,7.5936354187,3.8804576232,142746734.48,7.1725010028,48.898552417,154.84788704,180.31452225,37.506615301,1.8558894324,67.765885753,18.863510212,1.4873049789,1.1592636989,0.67870846265,127.82943214,-894000,0.00019237729415,NA,NA,NA,NA
"2696","Santanense","ON","Bovespa","Ação","ativo","CTSA3","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2019-12-31,629334000,23.19429013,25.85901957,11.406979441,186649180,2.5619786037,55.887811559,202.2551854,220.95480024,45.553553439,4.3298565412,101.61735941,41.942347672,1.2959760719,1.2331747565,0.70374754681,83.974414039,-894000,0.00021856955697,NA,NA,NA,NA
"2697","Santanense","ON","Bovespa","Ação","ativo","CTSA3","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2020-12-31,597626000,20.924437665,3.6788531859,1.7743538601,252292799.27,23.718747642,51.768832012,164.2182699,206.0221631,36.51296965,1.3807130471,71.723759896,15.884625431,1.3947974039,1.359748907,0.75974684717,46.020955987,-894000,0.00030525469039,1.2115998104,6.124022274,6.124022274,6.124022274
"2698","Santanense","ON","Bovespa","Ação","ativo","CTSA3","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2021-12-31,649628000,15.551963487,-1.325482804,-0.57802311477,245690050,-51.509659378,56.391504061,139.39079143,177.78563909,40.505027493,0.76970074443,88.35198893,5.1441861879,1.2796593282,1.0131887334,0.63204117681,21.541717204,-894000,0.00059619664476,1.6798077073,11.019668757,11.019668757,11.019668757
"2699","Santanense","ON","Bovespa","Ação","ativo","CTSA3","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2022-12-31,671512000,15.793538636,8.8880072397,4.0367111831,173373940,7.8012358431,54.58249443,83.898267432,144.13405085,28.962401268,1.3975561367,52.175196076,25.695422807,1.4202380173,1.0756187236,0.67526124756,-24.901185771,-894000,0.001241414391,-0.20899683491,6.6176387262,6.6176387262,6.6176387262
"2700","Santanense","ON","Bovespa","Ação","ativo","CTSA3","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2023-12-31,625465000,8.7304839969,1.9865103581,0.98886428497,55236460,11.922094097,50.221035549,49.282370565,90.37043574,25.430519693,0.5675026809,42.456078368,15.35467971,1.386578164,0.78394075021,0.57307207303,-64.071874593,-894000,0.00077880075454,-1.2371709746,5.2056275989,5.2056275989,5.2056275989
"2701","Santanense","PN","Bovespa","Ação","ativo","CTSA4","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2018-12-31,513960000,22.027844212,7.5936354187,3.8804576232,142746734.48,6.6995888488,48.898552417,154.84788704,180.31452225,37.506615301,1.8558894324,67.765885753,18.863510212,1.4873049789,1.1592636989,0.67870846265,90.734227393,-894000,0.000085293954096,NA,NA,NA,NA
"2702","Santanense","PN","Bovespa","Ação","ativo","CTSA4","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2019-12-31,629334000,23.19429013,25.85901957,11.406979441,186649180,3.7499045802,55.887811559,202.2551854,220.95480024,45.553553439,4.3298565412,101.61735941,41.942347672,1.2959760719,1.2331747565,0.70374754681,167.78698166,-894000,0.00014304948268,NA,NA,NA,NA
"2703","Santanense","PN","Bovespa","Ação","ativo","CTSA4","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2020-12-31,597626000,20.924437665,3.6788531859,1.7743538601,252292799.27,26.01650132,51.768832012,164.2182699,206.0221631,36.51296965,1.3807130471,71.723759896,15.884625431,1.3947974039,1.359748907,0.75974684717,8.8535381276,-894000,0.00013199224797,NA,NA,NA,NA
"2704","Santanense","PN","Bovespa","Ação","ativo","CTSA4","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2021-12-31,649628000,15.551963487,-1.325482804,-0.57802311477,245690050,-41.533480289,56.391504061,139.39079143,177.78563909,40.505027493,0.76970074443,88.35198893,5.1441861879,1.2796593282,1.0131887334,0.63204117681,-17.309664179,-894000,0.0003983447766,NA,NA,NA,NA
"2705","Santanense","PN","Bovespa","Ação","ativo","CTSA4","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2022-12-31,671512000,15.793538636,8.8880072397,4.0367111831,173373940,5.6661607703,54.58249443,83.898267432,144.13405085,28.962401268,1.3975561367,52.175196076,25.695422807,1.4202380173,1.0756187236,0.67526124756,-32.352941177,-894000,0.0016184253686,-0.31647534817,6.9403420243,6.9403420243,6.9403420243
"2706","Santanense","PN","Bovespa","Ação","ativo","CTSA4","21255567000189","Consumo cíclico","Fios e tecidos","Tradicional","Textil",2023-12-31,625465000,8.7304839969,1.9865103581,0.98886428497,55236460,7.37820163,50.221035549,49.282370565,90.37043574,25.430519693,0.5675026809,42.456078368,15.35467971,1.386578164,0.78394075021,0.57307207303,-68.663113131,-894000,0.00068612049155,-1.9004769261,3.8276579746,3.8276579746,3.8276579746
"2707","Santos Brp","ON","Bovespa","Ação","ativo","STBP3","02762121000104","Bens industriais","Serviços de apoio e armazenagem","Novo Mercado","Transporte Serviç",2018-12-31,2764690000,21.563080971,-0.39982867706,-0.19246280777,2240301840,-420.59866225,51.863680919,21.525056724,54.712888292,8.4312526902,1.9145406531,-2.8278054132,13.55223983,0.50243606464,1.1784463393,1.112027389,41.25,212159000,0.05796341732,0.92275542556,5.2651640165,5.2651640165,5.2651640165
"2708","Santos Brp","ON","Bovespa","Ação","ativo","STBP3","02762121000104","Bens industriais","Serviços de apoio e armazenagem","Novo Mercado","Transporte Serviç",2019-12-31,2858331000,26.833746602,0.22212661441,0.10422165942,2804739570,940.19484683,53.080066654,27.565972154,56.638258202,7.9555166984,2.2992333261,-1.9586511941,28.746894171,0.49811627177,1.367516032,1.2903053509,24.891025264,212159000,0.069896069025,0.68640432901,4.3285167778,4.3285167778,4.3285167778
"2709","Santos Brp","ON","Bovespa","Ação","ativo","STBP3","02762121000104","Bens industriais","Serviços de apoio e armazenagem","Novo Mercado","Transporte Serviç",2020-12-31,3196122000,25.707129594,1.1368812408,0.48105172456,5461483340,353.94508845,57.686721596,25.613340596,55.922238859,13.653921846,2.2513814961,0.80990310444,19.703434495,0.52876330585,2.5371427844,2.4405376052,93.597070671,212159000,0.11923149787,2.7794049271,3.5638346086,3.5638346086,3.5638346086
"2710","Santos Brp","ON","Bovespa","Ação","ativo","STBP3","02762121000104","Bens industriais","Serviços de apoio e armazenagem","Novo Mercado","Transporte Serviç",2021-12-31,4229264000,23.769341077,-0.65615746635,-0.32537576278,4523295000,-274.67881343,50.411939288,28.573931001,63.029909731,10.242775102,2.3905278715,-30.386322781,13.742341768,0.77645641245,4.1807507777,4.0987867173,-35.537045479,212159000,0.13732055323,-0.26945879548,7.345687968,7.345687968,7.345687968
"2711","Santos Brp","ON","Bovespa","Ação","ativo","STBP3","02762121000104","Bens industriais","Serviços de apoio e armazenagem","Novo Mercado","Transporte Serviç",2022-12-31,4752317000,39.91320722,12.423579069,5.7178845603,5545309160,20.398284684,53.975544981,19.698022067,58.797937564,8.2745953184,7.1844585987,-30.696434025,95.80861317,0.68479651193,2.3706384037,2.3273005099,27.53786029,212159000,0.20594578364,0.78528249011,4.9236234687,4.9236234687,4.9236234687
"2712","Santos Brp","ON","Bovespa","Ação","ativo","STBP3","02762121000104","Bens industriais","Serviços de apoio e armazenagem","Novo Mercado","Transporte Serviç",2023-12-31,4348678000,45.386447435,20.519541704,9.8754150112,6744747240,15.695361105,51.873120981,1.1173386763,43.266171856,7.7050312762,5.0359692101,-13.35784179,179.90491454,0.58238581077,1.4051901079,1.3582638922,31.736216993,212159000,0.18465131346,0.66179204942,4.9188302963,4.9188302963,4.9188302963
"2713","Sao Carlos","ON","Bovespa","Ação","ativo","SCAR3","29780061000109","Financeiro","Exploração de imóveis","Novo Mercado","Outros",2018-12-31,2985242000,67.317495257,8.5426374452,4.0236938915,2427000450,20.336577912,52.89869297,66.331223843,66.331223843,50.180219895,2.0815098669,81.618220197,19.953324464,0.39195797243,2.474267059,2.474267059,75.105742477,-214497000,0.0099600517649,2.1829980362,3.2941223783,3.2941223783,3.2941223783
"2714","Sao Carlos","ON","Bovespa","Ação","ativo","SCAR3","29780061000109","Financeiro","Exploração de imóveis","Novo Mercado","Outros",2019-12-31,2723444000,58.861925139,1.2135723481,0.62549477794,1820244160,117.03669471,48.458385779,29.665240236,29.665240236,45.470330949,1.427447624,68.863872589,12.2135019,0.35688019658,2.152479277,2.152479277,-24.447545941,-214497000,0.0034500315618,-0.7682704514,3.4626988682,3.4626988682,3.4626988682
"2715","Sao Carlos","ON","Bovespa","Ação","ativo","SCAR3","29780061000109","Financeiro","Exploração de imóveis","Novo Mercado","Outros",2020-12-31,2956464000,74.484592145,5.8731474743,2.9399647687,2647974000,30.621297223,49.942262108,38.365196375,38.365196375,47.930636057,2.10195004,76.228614828,14.90982688,0.32971131542,4.4878462934,4.4878462934,46.160326164,-214497000,0.0026016064437,1.4067291586,3.4200581055,3.4200581055,3.4200581055
"2716","Sao Carlos","ON","Bovespa","Ação","ativo","SCAR3","29780061000109","Financeiro","Exploração de imóveis","Novo Mercado","Outros",2021-12-31,3075269000,80.172322344,5.7109897914,2.8896659122,2506861500,28.670929416,49.401662098,59.066842682,59.066842682,46.780590576,2.6709829547,64.120280071,15.270093957,0.43075391941,2.7308746098,2.7308746098,-5.6149583705,-214497000,0.0021015668932,0.14301405558,5.9222300669,5.9222300669,5.9222300669
"2717","Sao Carlos","ON","Bovespa","Ação","ativo","SCAR3","29780061000109","Financeiro","Exploração de imóveis","Novo Mercado","Outros",2022-12-31,3459214000,81.360957016,2.1817125556,0.99444555902,2328105600,67.677714414,54.419038545,58.691115107,58.691115107,52.089954539,1.798780275,107.20814996,8.6432510518,0.19835577812,0.54999397585,0.54999397585,-6.1034912555,-214497000,0.0014191232908,-0.15851307576,3.3885008985,3.3885008985,3.3885008985
"2718","Sao Carlos","ON","Bovespa","Ação","ativo","SCAR3","29780061000109","Financeiro","Exploração de imóveis","Novo Mercado","Outros",2023-12-31,3519439000,60.627611043,-5.5756255484,-2.3562277965,1032027150,-12.853651297,57.740566039,55.677397746,55.677397746,55.266222827,0.91250583093,117.51723767,7.7091155496,0.33209359179,2.5574301149,2.5574301149,-55.791431363,-214497000,0.00066995693198,-1.2925439517,4.79584783,4.79584783,4.79584783
"2719","Sao Martinho","ON","Bovespa","Ação","ativo","SMTO3","51466860000156","Consumo não cíclico","Açúcar e álcool","Novo Mercado","Outros",2018-12-31,9286464000,33.794399657,10.025560852,3.6437011978,6894379041.6,14.997454674,63.655886676,187.65003219,218.11256348,44.05610144,3.0548715764,86.600299904,13.692721107,0.62447150674,1.8404811317,1.2639246544,0.56789116279,447847000,0.2262034187,-0.21463740765,2.6617534316,2.6617534316,2.6617534316
"2720","Sao Martinho","ON","Bovespa","Ação","ativo","SMTO3","51466860000156","Consumo não cíclico","Açúcar e álcool","Novo Mercado","Outros",2019-12-31,9467258000,29.695337401,6.8299340881,2.4128950537,6381100494.5,16.789091175,64.67176663,193.08547962,229.53198718,45.167291311,2.5596713521,93.053759551,10.822959404,0.60321090091,2.8246922952,1.8789329445,-3.3010686444,447847000,0.1915148248,-0.28596941972,2.4345034031,2.4345034031,2.4345034031
"2721","Sao Martinho","ON","Bovespa","Ação","ativo","SMTO3","51466860000156","Consumo não cíclico","Açúcar e álcool","Novo Mercado","Outros",2020-12-31,11507785000,31.13011209,13.433423545,4.3132974765,8246195521.5,14.277676834,67.89130141,187.4165002,199.4808699,50.629265319,3.0433699514,121.29856562,15.316597632,0.53280565125,2.7460864377,1.9941373686,34.565785827,447847000,0.12850994425,1.3018291178,2.4900148964,2.4900148964,2.4900148964
"2722","Sao Martinho","ON","Bovespa","Ação","ativo","SMTO3","51466860000156","Consumo não cíclico","Açúcar e álcool","Novo Mercado","Outros",2021-12-31,12280825000,35.30810251,17.82799214,5.8608766105,9476821805.8,11.004560863,67.125425206,143.34728181,171.55376645,47.663108952,4.7120866699,110.52397053,20.85675339,0.55921607132,2.0646308697,1.4545470275,18.167626913,447847000,0.16425132933,0.69710453505,6.9011789283,6.9011789283,6.9011789283
"2723","Sao Martinho","ON","Bovespa","Ação","ativo","SMTO3","51466860000156","Consumo não cíclico","Açúcar e álcool","Novo Mercado","Outros",2022-12-31,14398278000,43.021633737,25.927298133,8.7193829707,11929157273,8.155010335,66.369874231,138.69101817,196.98066003,45.827320462,5.3933279842,105.23002239,29.608045654,0.62754482233,2.2111448524,1.471242793,34.206633222,447847000,0.19164938769,1.0473612094,3.7608236133,3.7608236133,3.7608236133
"2724","Sao Martinho","ON","Bovespa","Ação","ativo","SMTO3","51466860000156","Consumo não cíclico","Açúcar e álcool","Novo Mercado","Outros",2023-12-31,18855766000,32.840467799,14.92326894,4.5814473939,9185866750.3,8.4328627077,69.299974342,146.14725535,172.77171686,51.575358965,2.4615874325,121.51005618,18.080563879,0.64238889279,2.1108563922,1.5104874056,-20.079910644,447847000,0.27414170952,-0.54306511275,4.3043156004,4.3043156004,4.3043156004
"2725","Saraiva Livr","ON","Bovespa","Ação","ativo","SLED3","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2018-12-31,1399185000,33.323999383,-12.323424742,-3.7173068608,120449200,-2.5655175066,69.835439917,16.15820799,187.34277261,22.703716807,0.27159188647,58.929104531,-6.0047156299,1.1974277653,1.3000437624,0.67799535903,-48.398576513,78000,0.00010784923667,NA,NA,NA,NA
"2726","Saraiva Livr","ON","Bovespa","Ação","ativo","SLED3","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2019-12-31,978674000,28.496107019,-249.55258936,-30.83294335,57861560,-0.19280356592,87.644711109,-116.06920394,75.271217697,17.66379816,-2.4337519463,64.045055327,-118.97484251,0.84420511194,0.60451529681,0.38596138174,-54.860159235,78000,0.00013843550754,NA,NA,NA,NA
"2727","Saraiva Livr","ON","Bovespa","Ação","ativo","SLED3","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2020-12-31,852189000,29.78819039,NA,-37.324114721,81699400,-0.39387046826,120.26416675,19.586180906,91.00978766,56.784703863,-6.3130194322,-268.37204454,-104.00237232,0.42681567953,0.8864038897,0.49756325117,198.40234536,78000,0.0021024963023,NA,NA,NA,NA
"2728","Saraiva Livr","ON","Bovespa","Ação","ativo","SLED3","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2021-12-31,333193000,30.890490206,NA,-125.94142133,52321118.66,-0.12615993955,263.60457753,-113.51311649,107.25265297,83.038059023,-9.836013802,-45.508228479,-138.21929542,0.24983035641,0.68084021903,0.46737651333,-75.744680851,78000,0.0037699713085,-0.32150348685,14.201822566,14.201822566,14.201822566
"2729","Saraiva Livr","ON","Bovespa","Ação","ativo","SLED3","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2022-12-31,246655000,39.766884556,NA,18.730210213,16258920,0.53557321638,302.2744319,-336.21839395,129.64259938,106.17218381,0.79690355876,-50.881303616,3.3122167108,0.22256111055,0.49639012632,0.38500986659,-65.764411029,78000,0.0028304394274,-0.9649519754,6.5017615965,6.5017615965,6.5017615965
"2730","Saraiva Livr","ON","Bovespa","Ação","ativo","SLED3","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2023-12-31,107602000,43.120972026,NA,107.59372502,25856770,0.2181717773,423.14176316,-258.34228124,137.46253936,65.405847475,1.9184903474,-19.693017397,269.07272159,0.13906819325,0.21020637133,0.097324312379,-49.8152013,78000,0.0003473463746,NA,NA,NA,NA
"2731","Saraiva Livr","PN","Bovespa","Ação","ativo","SLED4","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2018-12-31,1399185000,33.323999383,-12.323424742,-3.7173068608,120449200,-2.1755588456,69.835439917,16.15820799,187.34277261,22.703716807,0.27159188647,58.929104531,-6.0047156299,1.1974277653,1.3000437624,0.67799535903,17.965755175,78000,0.024417118685,0.46623412496,6.0970188126,6.0970188126,6.0970188126
"2732","Saraiva Livr","PN","Bovespa","Ação","ativo","SLED4","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2019-12-31,978674000,28.496107019,-249.55258936,-30.83294335,57861560,-0.19280356592,87.644711109,-116.06920394,75.271217697,17.66379816,-2.4337519463,64.045055327,-118.97484251,0.84420511194,0.60451529681,0.38596138174,-46.422146299,78000,0.0083087447696,-0.81714452728,5.4595983848,5.4595983848,5.4595983848
"2733","Saraiva Livr","PN","Bovespa","Ação","ativo","SLED4","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2020-12-31,852189000,29.78819039,NA,-37.324114721,81699400,-0.1793367664,120.26416675,19.586180906,91.00978766,56.784703863,-6.3130194322,-268.37204454,-104.00237232,0.42681567953,0.8864038897,0.49756325117,1.6404370685,78000,0.0051897094122,0.3733830612,9.2681836438,9.2681836438,9.2681836438
"2734","Saraiva Livr","PN","Bovespa","Ação","ativo","SLED4","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2021-12-31,333193000,30.890490206,NA,-125.94142133,52321118.66,-0.070826632727,263.60457753,-113.51311649,107.25265297,83.038059023,-9.836013802,-45.508228479,-138.21929542,0.24983035641,0.68084021903,0.46737651333,-70.093457944,78000,0.0092130389056,-0.63870311805,9.4059108135,9.4059108135,9.4059108135
"2735","Saraiva Livr","PN","Bovespa","Ação","ativo","SLED4","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2022-12-31,246655000,39.766884556,NA,18.730210213,16258920,0.24347801418,302.2744319,-336.21839395,129.64259938,106.17218381,0.79690355876,-50.881303616,3.3122167108,0.22256111055,0.49639012632,0.38500986659,-72.276785716,78000,0.0047228711811,-1.0172598721,6.855853133,6.855853133,6.855853133
"2736","Saraiva Livr","PN","Bovespa","Ação","ativo","SLED4","60500139000126","Consumo cíclico","Produtos diversos","Nível 2","Outros",2023-12-31,107602000,43.120972026,NA,107.59372502,25856770,0.079004628447,423.14176316,-258.34228124,137.46253936,65.405847475,1.9184903474,-19.693017397,269.07272159,0.13906819325,0.21020637133,0.097324312379,-58.333341783,78000,0.0015549941747,-0.10981898228,14.678260309,14.678260309,14.678260309
"2737","Schulz","ON","Bovespa","Ação","ativo","SHUL3","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2018-12-31,1077513000,23.14271611,8.2348787757,3.7233889521,437765320.59,NA,54.785139483,172.97793942,206.97261954,37.107208915,1.0889427092,23.016198819,14.559755899,1.207537645,3.2647753047,2.5848070221,NA,49199000,NA,NA,NA,NA,NA
"2738","Schulz","ON","Bovespa","Ação","ativo","SHUL3","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2019-12-31,1291194000,23.777106595,12.985800046,5.4379899535,621766539.36,NA,58.12356625,168.48512516,204.90144857,39.896560858,0.58539077378,39.951285911,17.097615803,1.1222764388,2.7611488413,2.0487106872,NA,49199000,NA,NA,NA,NA,NA
"2739","Schulz","ON","Bovespa","Ação","ativo","SHUL3","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2020-12-31,1397290000,21.773965394,15.667286458,6.952958942,902445880.32,NA,55.621166687,156.53477452,181.65108387,38.294126488,0.76134063382,35.228454719,18.008895866,1.1312833815,2.5085600667,1.8668401585,NA,49199000,NA,NA,NA,NA,NA
"2740","Schulz","ON","Bovespa","Ação","ativo","SHUL3","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2021-12-31,1782481000,22.96540748,19.103392351,7.9562699406,1204907724,NA,58.351533621,159.32453943,214.27593939,38.578363528,0.45540552415,32.927384506,20.896180045,1.1335220963,2.2809716393,1.8209715221,NA,49199000,NA,NA,NA,NA,NA
"2741","Schulz","ON","Bovespa","Ação","ativo","SHUL3","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2022-12-31,2180790000,22.239354623,21.212991796,8.836981094,1501272867.7,NA,58.341656005,168.93411023,202.96981751,42.644546242,0.97343403612,53.041285398,25.858720758,1.1722309596,2.9636066813,2.0821684785,NA,49199000,0.0000015252136601,NA,NA,NA,NA
"2742","Schulz","ON","Bovespa","Ação","ativo","SHUL3","84693183000168","Bens industriais","Motores compressores e outros","Tradicional","Veiculos e peças",2023-12-31,2370322000,25.960446012,24.216387755,11.390055865,1682145150.2,NA,52.965504265,131.03895594,165.60827236,35.410252278,0.96492020907,16.690212034,45.151232461,1.2781274966,2.7068723168,2.0464792614,NA,49199000,0.000000082838119661,NA,NA,NA,NA
